CTFT id;Family;Species;Specific gravity;Country;Sub-continent;Herbarium occurrence
25212;FABACEAE;Acosmium panamense (Benth.) Yakovlev;;Guatemala;Amerique Centrale et Antilles;1
25213;PINACEAE;Pinus oocarpa Schiede ex Schltdl.;;Guatemala;Amerique Centrale et Antilles;1
25214;EUPHORBIACEAE;Joannesia princeps Vell.;;Bresil n.p.;Amerique du Sud;1
25215;LOGANIACEAE;Bonyunia aquatica Ducke;;Bresil Amazonie;Amerique du Sud;1
25216;CELASTRACEAE;Maytenus obtusifolia Mart.;;Bresil n.p.;Amerique du Sud;1
25217;CELASTRACEAE;Maytenus micrantha A.C.Smith;;Bresil n.p.;Amerique du Sud;1
25218;CELASTRACEAE;Maytenus krukovii A.C.Smith;;Bresil n.p.;Amerique du Sud;1
25219;CELASTRACEAE;Maytenus alaternoides Reissek;;Bresil n.p.;Amerique du Sud;1
25220;CELASTRACEAE;Maytenus ilicifolia Mart. ex Reissek;;Bresil n.p.;Amerique du Sud;1
25221;CELASTRACEAE;Maytenus boaria Molina;;Bresil n.p.;Amerique du Sud;1
25222;EUPHORBIACEAE;Joannesia heveoides Ducke;;Bresil n.p.;Amerique du Sud;1
25223;FABACEAE;Machaerium legale (Vell.) Benth.;;Bresil n.p.;Amerique du Sud;0
25224;FABACEAE;Dalbergia sp;;Bresil n.p.;Amerique du Sud;0
25225;MIMOSACEAE;Dinizia excelsa Ducke;1.03;Bresil Amazonie;Amerique du Sud;1
25226;CAESALPINIACEAE;Chamaecrista scleroxylon (Ducke) Irwin & Barneby;1.22;Bresil Amazonie;Amerique du Sud;1
25227;OCHNACEAE;Ouratea sp;;Bresil n.p.;Amerique du Sud;1
25228;OCHNACEAE;Blastemanthus gemmiflorus (Mart.) Planch.;1.08;Bresil n.p.;Amerique du Sud;1
25229;CARYOCARACEAE;Caryocar villosum (Aubl.) Persoon;;Bresil n.p.;Amerique du Sud;1
25230;CAESALPINIACEAE;Hymenaea courbaril L.;;Bresil n.p.;Amerique du Sud;1
25231;OCHNACEAE;Wallacea insignis Spruce ex Benth. & Hook.f.;0.74;Bresil n.p.;Amerique du Sud;1
25232;CAESALPINIACEAE;Peltophorum dubium (Spreng.) Taub.;0.8;Argentine;Amerique du Sud;1
25233;FABACEAE;Myrocarpus frondosus Allemao;;Argentine;Amerique du Sud;1
25234;BORAGINACEAE;Cordia alliodora (Ruiz & Pav.) Oken;;Argentine;Amerique du Sud;1
25235;ARAUCARIACEAE;Araucaria angustifolia (Bertol.) Kuntze;;Argentine;Amerique du Sud;1
25236;ANACARDIACEAE;Schinopsis balansae Engl.;;Argentine;Amerique du Sud;1
25237;CAESALPINIACEAE;Apuleia leiocarpa Macbr.;;Argentine;Amerique du Sud;1
25238;BORAGINACEAE;Patagonula americana L.;;Argentine;Amerique du Sud;1
25239;RUBIACEAE;Calycophyllum multiflorum Griseb.;0.73;Argentine;Amerique du Sud;1
25240;PRIMULACEAE;Myrsine laetevirens (Mez) Arechav.;;Argentine;Amerique du Sud;1
25241;CELASTRACEAE;Maytenus magellanica (Lam.) Hook.f.;;Argentine;Amerique du Sud;0
25242;CELASTRACEAE;Maytenus magellanica (Lam.) Hook.f.;;Chili;Amerique du Sud;1
25243;CELASTRACEAE;Maytenus kanukuensis A.C.Smith;;Guyana;Amerique du Sud;1
25244;RUTACEAE;Zanthoxylum flavum Vahl;;Saint-Domingue;Amerique Centrale et Antilles;0
25245;CELASTRACEAE;Maytenus buxifolia Griseb.;;Saint-Domingue;Amerique Centrale et Antilles;1
25246;LAURACEAE;LAU indéterminé;;Colombie;Amerique du Sud;1
25247;CELASTRACEAE;Maytenus myrsinoides Reissek;;Colombie;Amerique du Sud;1
25248;CELASTRACEAE;Maytenus guyanensis Klotzsch ex Reissek;;Panama;Amerique Centrale et Antilles;1
25249;EUPHORBIACEAE;Joannesia princeps Vell.;;Cuba;Amerique Centrale et Antilles;1
25250;GOUPIACEAE;Goupia glabra Aubl.;;Bresil n.p.;Amerique du Sud;0
25251;RUBIACEAE;Brenania nitida;0.78;Zaire;Afrique;1
25252;COMBRETACEAE;Combretum sp;;Zaire;Afrique;1
25253;MIMOSACEAE;Parkia filicoidea Welw. ex Oliv.;0.49;Zaire;Afrique;1
25254;FABACEAE;Baphia sp;;Zaire;Afrique;1
25255;PHYLLANTHACEAE;Antidesma sp;;Zaire;Afrique;1
25256;BIGNONIACEAE;Kigelia sp;;Zaire;Afrique;1
25257;LAMIACEAE;LAM indéterminé;;Zaire;Afrique;1
25258;FABACEAE;Erythrina abyssinica Lam. ex DC.;0.35;Zaire;Afrique;1
25259;RUTACEAE;Clausena anisata (Willd.) Hook.f. ex Benth.;;Zaire;Afrique;1
25260;SALICACEAE;SAL indéterminé;;Zaire;Afrique;1
25261;LAMIACEAE;Vitex sp;;Zaire;Afrique;1
25262;MORACEAE;Ficus sp;;Zaire;Afrique;1
25263;BIGNONIACEAE;Kigelia africana Benth.;;Zaire;Afrique;1
25264;BURSERACEAE;Commiphora sp;;Zaire;Afrique;1
25265;MELIACEAE;Trichilia retusa Oliv.;0.7;Zaire;Afrique;1
25266;COMBRETACEAE;Terminalia sp;;Zaire;Afrique;1
25267;CHRYSOBALANACEAE;Parinari sp;;Zaire;Afrique;1
25268;FABACEAE;Crotalaria stenorhampha Harms;0.7;Zaire;Afrique;1
25269;EUPHORBIACEAE;Euphorbia sp;;Zaire;Afrique;1
25270;COMBRETACEAE;Combretum sp;;Zaire;Afrique;1
25271;RUBIACEAE;Vangueria ferruginea (Welw.) ined. En 2010;0.69;Zaire;Afrique;1
25272;BORAGINACEAE;Heliotropium ovalifolium Forssk.;0.28;Zaire;Afrique;1
25273;ASTERACEAE;Vernonia smithiana Less.;0.66;Zaire;Afrique;1
25274;LAMIACEAE;Clerodendrum redheadi Moldenke;0.39;Zaire;Afrique;1
25275;RUBIACEAE;RUB indéterminé;;Zaire;Afrique;1
25276;COMBRETACEAE;Combretum sp;;Zaire;Afrique;1
25277;RUBIACEAE;Tricalysia longituba De Wild.;;Zaire;Afrique;1
25278;INCONNUE;Famille inconnue;;Zaire;Afrique;1
25279;ASTERACEAE;Vernonia karaguensis Oliv. & Hiern;0.55;Zaire;Afrique;1
25280;ERICACEAE;Agauria salicifolia Hook.f. ex Oliv.;;Zaire;Afrique;1
25281;PHYLLANTHACEAE;Uapaca sp;;Zaire;Afrique;1
25282;INCONNUE;Famille inconnue;;Zaire;Afrique;1
25283;IXONANTHACEAE;Phyllocosmus lemaireanus (De Wild. & T.Dur.) T.& H.Durand;0.91;Zaire;Afrique;1
25284;PHYLLANTHACEAE;Antidesma membranaceum Muell.Arg.;;Zaire;Afrique;1
25285;RUBIACEAE;Tricalysia coriacea (Benth.) Hiern ssp. coriacea;0.56;Zaire;Afrique;1
25286;FABACEAE;Erythrina sp;;Zaire;Afrique;1
25287;MIMOSACEAE;Albizia adianthifolia (Schumach.) W.F.Wight;0.56;Zaire;Afrique;1
25288;COMBRETACEAE;Combretum sp;;Zaire;Afrique;1
25289;FABACEAE;Millettia hockii De Wild.;0.7;Zaire;Afrique;1
25290;CAESALPINIACEAE;Brachystegia longifolia Benth.;;Zaire;Afrique;1
25291;FABACEAE;Pterocarpus sp;;Zaire;Afrique;0
25292;POLYGALACEAE;Securidaca longipedunculata Fres.;;Zaire;Afrique;1
25293;MALPIGHIACEAE;Acridocarpus katangensis De Wild.;0.73;Zaire;Afrique;1
25294;FABACEAE;Pterocarpus angolensis DC.;;Zaire;Afrique;1
25295;APOCYNACEAE;Diplorhynchus condylocarpon (Müll.Arg.) Pichon;;Zaire;Afrique;1
25296;CAESALPINIACEAE;Afzelia quanzensis Welw.;;Zaire;Afrique;1
25297;FABACEAE;Pericopsis angolensis Van Meeuw.;0.87;Zaire;Afrique;1
25298;MELASTOMATACEAE;Dichaetanthera schuilingiana Duvign. & Pl.;0.51;Zaire;Afrique;1
25299;CAESALPINIACEAE;Burkea africana Hook.;;Zaire;Afrique;1
25300;MALVACEAE;Grewia mollis Juss.;0.84;Zaire;Afrique;1
25301;MYRTACEAE;Syzygium guineense ssp. macrocarpum White;0.68;Zaire;Afrique;1
25302;MIMOSACEAE;Albizia antunesiana Harms;0.78;Zaire;Afrique;1
25303;CAESALPINIACEAE;Isoberlinia angolensis Hoyle & Brenan;;Zaire;Afrique;1
25304;IXONANTHACEAE;Phyllocosmus sp;;Zaire;Afrique;1
25305;RUBIACEAE;Gardenia ternifolia ssp jovis-tonantis (Welw.) Verdc.;;Zaire;Afrique;1
25306;COMBRETACEAE;Pteleopsis anisoptera (Welw.) Engl. & Diels;0.83;Zaire;Afrique;1
25307;CAESALPINIACEAE;Dialium sp;;Zaire;Afrique;1
25308;RUBIACEAE;RUB indéterminé;;Zaire;Afrique;1
25309;APOCYNACEAE;Tabernaemontana pachysiphon Stapf;0.64;Zaire;Afrique;1
25310;PHYLLANTHACEAE;Phyllanthus sp;;Zaire;Afrique;1
25311;KIRKIACEAE;Kirkia acuminata Oliv.;0.42;Zaire;Afrique;1
25312;FABACEAE;Erythrina sp;;Zaire;Afrique;1
25313;APOCYNACEAE;Voacanga africana Stapf.;0.54;Zaire;Afrique;1
25314;FABACEAE;Erythrina sp;;Zaire;Afrique;1
25315;MIMOSACEAE;Parkia filicoidea Welw. ex Oliv.;0.38;Zaire;Afrique;1
25316;LAMIACEAE;Vitex sp;;Zaire;Afrique;1
25317;FABACEAE;Erythrina abyssinica Lam. ex DC.;0.37;Zaire;Afrique;1
25318;EUPHORBIACEAE;Schinziophyton rautanenii (Schinz) Radcl.-Sm.;0.27;Zaire;Afrique;1
25319;COMBRETACEAE;Combretum celastroides Welw. ssp laxiflorum (Welw.) Exell;0.69;Zaire;Afrique;1
25320;MYRTACEAE;Syzygium cordatum Hochst.;;Zaire;Afrique;1
25321;CHRYSOBALANACEAE;Parinari curatellifolia Planch. ex Benth.;;Zaire;Afrique;1
25322;OCHNACEAE;Campylospermum vogelii (Hook.f.) Farron var. poggei Farron;0.93;Zaire;Afrique;1
25323;DIPTEROCARPACEAE;Monotes angolensis De Wild.;;Zaire;Afrique;1
25324;MELASTOMATACEAE;Dichaetanthera schuilingiana Duvign. & Pl.;0.55;Zaire;Afrique;1
25325;SALICACEAE;Homalium africanum (Hook.f.) Benth.;0.73;Zaire;Afrique;1
25326;RUBIACEAE;Tricalysia okelensis Hiern;;Zaire;Afrique;1
25327;PRIMULACEAE;Maesa lanceolata Forssk.;0.67;Zaire;Afrique;1
25328;FABACEAE;Erythrina sp;;Zaire;Afrique;1
25329;MENISPERMACEAE;MEN indéterminé;;Zaire;Afrique;1
25330;GENTIANACEAE;Anthocleista grandiflora Gilg;0.58;Zaire;Afrique;1
25331;MYRICACEAE;MYC indéterminé;;Zaire;Afrique;1
25332;PHYLLANTHACEAE;Cleistanthus sp;;Zaire;Afrique;1
25333;FABACEAE;Lonchocarpus sp;;Zaire;Afrique;1
25334;RUBIACEAE;Tricalysia coriacea (Benth.) Hiern ssp. coriacea;;Zaire;Afrique;1
25335;HYPERICACEAE;Psorospermum sp;;Zaire;Afrique;1
25336;ASTERACEAE;Pseudosphaeranthus sp;;Zaire;Afrique;1
25337;FABACEAE;Pseudoeriosema homblei Hauman;;Zaire;Afrique;1
25338;FABACEAE;Pterocarpus tinctorius Welw.;;Zaire;Afrique;1
25339;ANNONACEAE;Monanthotaxis poggei Engl. & Diels;;Zaire;Afrique;1
25340;FABACEAE;Aeschynomene elaphroxylon (Guill. & Perr.) Taub.;;Zaire;Afrique;1
25341;RUBIACEAE;Oxyanthus speciosus A.DC.;;Zaire;Afrique;1
25342;MALVACEAE;Dombeya burgessiae Gerrard ex Harv. & Sond.;;Zaire;Afrique;1
25343;CAESALPINIACEAE;Julbernardia paniculata Troupin;;Zaire;Afrique;1
25344;VIOLACEAE;Rinorea welwitschii Kuntze;;Zaire;Afrique;1
25345;FABACEAE;Aeschynomene fulgida Welw. ex Baker;;Zaire;Afrique;1
25346;ERICACEAE;ERI indéterminé;;Zaire;Afrique;1
25347;EUPHORBIACEAE;Alchornea sp;;Zaire;Afrique;1
25348;RUBIACEAE;Sericanthe andongensis (Hiern) Robbr. var. andongensis;;Zaire;Afrique;1
25349;DILLENIACEAE;Tetracera alnifolia Willd. var. alnifolia;;Zaire;Afrique;1
25350;MYRTACEAE;Syzygium cordatum Hochst.;;Zaire;Afrique;1
25351;APOCYNACEAE;Landolphia owariensis P.Beauv.;;Zaire;Afrique;1
25352;CAESALPINIACEAE;Senna petersiana (Bolle) Lock;;Zaire;Afrique;1
25353;DICHAPETALACEAE;Dichapetalum bangii (Didr.) Engl.;;Zaire;Afrique;1
25354;CARDIOPTERIDACEAE;Leptaulus congolanum (Baill.) Lobr.-Callen & Villiers;;Zaire;Afrique;1
25355;CELASTRACEAE;Loeseneriella apocynoides Halle var.guineensis Hall;;Zaire;Afrique;1
25356;PHYLLANTHACEAE;Antidesma vogelianum Muell.Arg.;;Zaire;Afrique;1
25357;MYRTACEAE;Syzygium guineense ssp. huillense White;;Zaire;Afrique;1
25358;HYPERICACEAE;Hypericum keniense Schweinf.;;Zaire;Afrique;1
25359;RUBIACEAE;Galiniera saxifraga (Hochst.) Bridson;;Zaire;Afrique;1
25360;PHYLLANTHACEAE;Antidesma membranaceum Muell.Arg.;;Zaire;Afrique;1
25361;MYRICACEAE;MYC indéterminé;;Zaire;Afrique;1
25362;ACANTHACEAE;ACA indéterminé;;Zaire;Afrique;1
25363;ERICACEAE;Erica kingaensis Engl. ssp. bequaertii;;Zaire;Afrique;1
25364;PRIMULACEAE;Rapanea melanophloeos (L.) Mez;;Zaire;Afrique;1
25365;INCONNUE;Famille inconnue;;Zaire;Afrique;1
25366;SAPINDACEAE;Allophylus pseudopaniculatus Baker f.;;Zaire;Afrique;1
25367;MALVACEAE;Dombeya kirkii Mast.;;Zaire;Afrique;1
25368;ACHARIACEAE;Caloncoba crepiniana (De Wild. & T.Durand) Gilg;;Zaire;Afrique;1
25369;SAPINDACEAE;Allophylus abyssinicus (Hochst) Radlk.;;Zaire;Afrique;1
25370;MIMOSACEAE;Amblygonocarpus andongensis (Welw. ex Oliv.) Exell & Torre;;Zaire;Afrique;1
25371;ANNONACEAE;Xylopia rubescens Oliv.;;Zaire;Afrique;1
25372;MIMOSACEAE;Acacia erubescens Welw. ex Oliv.;;Zaire;Afrique;1
25373;CELASTRACEAE;Gymnosporia senegalensis (Lam.) Loes.;;Zaire;Afrique;1
25374;CAPPARACEAE;Maerua sp;;Zaire;Afrique;1
25375;APOCYNACEAE;Voacanga africana Stapf.;;Zaire;Afrique;1
25376;ANNONACEAE;Hexalobus monopetalus (A.Rich.) Engl. & Diels;;Zaire;Afrique;1
25377;CAPPARACEAE;Maerua angolensis DC.;;Zaire;Afrique;1
25378;CAESALPINIACEAE;Cassia abbreviata Oliv. var. glabrifructifera Stey.;;Zaire;Afrique;1
25379;CAPPARACEAE;Maerua friesii Gilg & Gilg-Ben.;;Zaire;Afrique;1
25380;MIMOSACEAE;Acacia goetzei Harms ssp. microphylla Brenan;;Zaire;Afrique;1
25381;MELIACEAE;Trichilia emetica Vahl;;Zaire;Afrique;1
25382;CAPPARACEAE;Crateva religiosa G.Forst.;;Zaire;Afrique;1
25383;MALPIGHIACEAE;Acridocarpus katangensis De Wild.;;Zaire;Afrique;1
25384;FABACEAE;Pterocarpus sp;;Zaire;Afrique;1
25385;RUBIACEAE;Oxyanthus unilocularis Hiern;;Zaire;Afrique;1
25386;RUBIACEAE;Polysphaeria pedunculata K.Schum.;;Zaire;Afrique;1
25387;FABACEAE;Leptoderris goetzii (Harms) Dunn;;Zaire;Afrique;1
25388;HYPERICACEAE;Psorospermum febrifugum Spach;;Zaire;Afrique;1
25389;MALVACEAE;Grewia mollis Juss.;0.74;Zaire;Afrique;1
25390;COMBRETACEAE;Combretum collinum Fresen ssp gazense Okafor;;Zaire;Afrique;1
25391;CAESALPINIACEAE;Cassia abbreviata Oliv. var. glabrifructifera Stey.;;Zaire;Afrique;1
25392;MALVACEAE;Hibiscus rodanthus Gürke ex Schinz;;Zaire;Afrique;1
25393;IXONANTHACEAE;Phyllocosmus lemaireanus (De Wild. & T.Dur.) T.& H.Durand;;Zaire;Afrique;1
25394;COMBRETACEAE;Combretum molle R.Br. ex G.Don;;Zaire;Afrique;1
25395;BIGNONIACEAE;Markhamia lutea (Benth.) K.Schum.;;Zaire;Afrique;1
25396;CAPPARACEAE;Crateva religiosa G.Forst.;;Zaire;Afrique;1
25397;EUPHORBIACEAE;Euphorbia sp;;Zaire;Afrique;1
25398;ANACARDIACEAE;ANA indéterminé;;Zaire;Afrique;1
25399;INCONNUE;Famille inconnue;;Zaire;Afrique;1
25400;MELIACEAE;MEL indéterminé;;Zaire;Afrique;1
25401;OCHNACEAE;Ochna pygmaea Hiern;;Zaire;Afrique;1
25402;BIGNONIACEAE;Kigelia africana Benth.;;Zaire;Afrique;1
25403;MIMOSACEAE;Amblygonocarpus andongensis (Welw. ex Oliv.) Exell & Torre;;Zaire;Afrique;1
25404;LORANTHACEAE;LOR indéterminé;;Zaire;Afrique;1
25405;FABACEAE;Lonchocarpus capassa Rolfe;;Zaire;Afrique;1
25406;MALVACEAE;Sterculia tragacantha Lindl.;;Zaire;Afrique;1
25407;CHRYSOBALANACEAE;Maranthes floribunda (Baker) F.White;;Zaire;Afrique;1
25408;CAPPARACEAE;Boscia mossambicensis Klotzsch;;Zaire;Afrique;1
25409;ANACARDIACEAE;ANA indéterminé;;Zaire;Afrique;1
25410;COMBRETACEAE;Combretum paniculatum Vent.;;Zaire;Afrique;1
25411;LORANTHACEAE;LOR indéterminé;;Zaire;Afrique;1
25412;MYRTACEAE;Syzygium guineense ssp. macrocarpum White;;Zaire;Afrique;1
25413;CAESALPINIACEAE;Senna petersiana (Bolle) Lock;;Zaire;Afrique;1
25414;RUBIACEAE;RUB indéterminé;;Zaire;Afrique;1
25415;DIPTEROCARPACEAE;Monotes sp;;Zaire;Afrique;1
25416;COMBRETACEAE;Combretum adenogonium Steud ex A.Rich.;;Zaire;Afrique;1
25417;MYRTACEAE;Syzygium guineense ssp. macrocarpum White;0.6;Zaire;Afrique;1
25418;CHRYSOBALANACEAE;Parinari curatellifolia Planch. ex Benth.;;Zaire;Afrique;1
25419;LAMIACEAE;Vitex sp;;Zaire;Afrique;1
25420;COMBRETACEAE;Terminalia brachystemma Welw. ex Hiern;;Zaire;Afrique;1
25421;OLEACEAE;Schrebera trichoclada Welw.;;Zaire;Afrique;1
25422;RUBIACEAE;Polysphaeria pedunculata K.Schum.;;Zaire;Afrique;1
25423;INCONNUE;Famille inconnue;;Zaire;Afrique;1
25424;MIMOSACEAE;Parkia filicoidea Welw. ex Oliv.;;Zaire;Afrique;1
25425;MYRTACEAE;Syzygium guineense ssp. macrocarpum White;0.65;Zaire;Afrique;1
25426;GENTIANACEAE;Anthocleista grandiflora Gilg;;Zaire;Afrique;1
25427;PHYLLANTHACEAE;Uapaca gossweileri Hutch.;;Zaire;Afrique;1
25428;COMBRETACEAE;Combretum adenogonium Steud ex A.Rich.;;Zaire;Afrique;1
25429;EUPHORBIACEAE;Macaranga kilimandscharica Pax;;Zaire;Afrique;1
25430;FABACEAE;Ormocarpum kirkii S.Moore;;Zaire;Afrique;1
25431;CHRYSOBALANACEAE;Maranthes floribunda (Baker) F.White;;Zaire;Afrique;1
25432;CAESALPINIACEAE;Berlinia sp;;Zaire;Afrique;1
25433;COMBRETACEAE;Combretum padoides Engl. & Diels;;Zaire;Afrique;1
25434;RUBIACEAE;RUB indéterminé;;Zaire;Afrique;1
25435;MYRTACEAE;Syzygium cordatum Hochst.;;Zaire;Afrique;1
25436;CHRYSOBALANACEAE;Maranthes floribunda (Baker) F.White;;Zaire;Afrique;1
25437;ACANTHACEAE;Justicia nyassana Lindau;;Zaire;Afrique;1
25438;CAESALPINIACEAE;Senna singueana (Delile) Lock;;Zaire;Afrique;1
25439;MIMOSACEAE;Acacia seyal Del.;;Zaire;Afrique;1
25440;PHYLLANTHACEAE;Uapaca sp;;Zaire;Afrique;1
25441;RUBIACEAE;Tricalysia sp;;Zaire;Afrique;1
25442;MIMOSACEAE;Albizia antunesiana Harms;;Zaire;Afrique;1
25443;FABACEAE;Pterocarpus rotundifolius Druce;;Zaire;Afrique;1
25444;MALVACEAE;Dombeya shupangae K.Schum. var. glabrescens Bamp.;;Zaire;Afrique;1
25445;BIGNONIACEAE;Spathodea campanulata Beauv.;;Zaire;Afrique;1
25446;MYRTACEAE;Syzygium guineense ssp. macrocarpum White;;Zaire;Afrique;1
25447;MIMOSACEAE;Dichrostachys cinerea (L.) Wight & Arn.;;Zaire;Afrique;1
25448;OLACACEAE;OLA indéterminé;;Zaire;Afrique;1
25449;ANACARDIACEAE;Pseudospondias microcarpa Engl.;;Zaire;Afrique;1
25450;MALVACEAE;Cola lateritia K.Schum.;;Zaire;Afrique;1
25451;CHRYSOBALANACEAE;Magnistipula butayei De Wild. ssp. transitoria F.White;;Zaire;Afrique;1
25452;BIGNONIACEAE;Stereospermum kunthianum Cham.;;Zaire;Afrique;1
25453;RUBIACEAE;Tricalysia pallens Hiern;;Zaire;Afrique;1
25454;COMBRETACEAE;Combretum padoides Engl. & Diels;;Zaire;Afrique;1
25455;PHYLLANTHACEAE;Pseudolachnostylis maprouneifolia Pax;;Zaire;Afrique;1
25456;LAMIACEAE;Vitex doniana Sweet;;Zaire;Afrique;1
25457;ANNONACEAE;Hexalobus crispiflorus A.Rich.;;Zaire;Afrique;1
25458;MALVACEAE;Sterculia tragacantha Lindl.;;Zaire;Afrique;1
25459;ERICACEAE;Agauria salicifolia Hook.f. ex Oliv.;;Zaire;Afrique;1
25460;RUBIACEAE;Fleroya stipulosa (DC.) Y.F.Deng;;Zaire;Afrique;1
25461;RUBIACEAE;RUB indéterminé;;Zaire;Afrique;1
25462;CHRYSOBALANACEAE;Maranthes floribunda (Baker) F.White;;Zaire;Afrique;1
25463;DIPTEROCARPACEAE;Monotes glaber Sprague;;Zaire;Afrique;1
25464;COMBRETACEAE;Combretum collinum Fresen ssp gazense Okafor;;Zaire;Afrique;1
25465;RUBIACEAE;Gardenia imperialis K.Schum.;;Zaire;Afrique;1
25466;CLUSIACEAE;Garcinia smeathmannii (Planch. & Triana) Oliv.;;Zaire;Afrique;1
25467;FABACEAE;Pterocarpus mutondo De Wild.;;Zaire;Afrique;1
25468;OLEACEAE;Chionanthus niloticus (Oliv.) Stearn;;Zaire;Afrique;1
25469;FABACEAE;Dalbergia nitidula Welw. ex Baker;;Zaire;Afrique;1
25470;CAESALPINIACEAE;Julbernardia paniculata Troupin;;Zaire;Afrique;1
25471;MALVACEAE;Grewia sp;;Zaire;Afrique;1
25472;MALVACEAE;Dombeya shupangae K.Schum. var. glabrescens Bamp.;;Zaire;Afrique;1
25473;RUBIACEAE;Psychotria sp;;Zaire;Afrique;1
25474;CAESALPINIACEAE;Peltophorum africanum Sond.;;Zaire;Afrique;1
25475;CAESALPINIACEAE;Brachystegia angustistipulata De Wild.;;Zaire;Afrique;1
25476;CAESALPINIACEAE;Burkea africana Hook.;;Zaire;Afrique;1
25477;COMBRETACEAE;Combretum lukafuensis De Wild.;;Zaire;Afrique;1
25478;FABACEAE;Millettia hockii De Wild.;;Zaire;Afrique;1
25479;CAESALPINIACEAE;Brachystegia sp;;Zaire;Afrique;1
25480;OCHNACEAE;Campylospermum reticulatum Tiegh. var. reticulatum;;Zaire;Afrique;1
25481;MIMOSACEAE;Acacia sieberiana DC.;;Zaire;Afrique;1
25482;BIGNONIACEAE;Kigelia africana Benth.;;Zaire;Afrique;1
25483;CAPPARACEAE;Capparis tomentosa Lam.;;Zaire;Afrique;1
25484;COMBRETACEAE;Terminalia brachystemma Welw. ex Hiern;;Zaire;Afrique;1
25485;MELIACEAE;Khaya anthotheca (Welw.) C.DC.;;Zaire;Afrique;1
25486;CAESALPINIACEAE;CES indéterminé;;Zaire;Afrique;1
25487;MALVACEAE;Sida cordifolia L.;;Zaire;Afrique;1
25488;COMBRETACEAE;Combretum molle R.Br. ex G.Don;;Zaire;Afrique;1
25489;LAURACEAE;Ocotea petalanthera (Meisn.) Mez;0.49;Guyane Francaise;Amerique du Sud;1
25490;LAURACEAE;Ocotea splendens (Meisn.) Baill.;0.54;Guyane Francaise;Amerique du Sud;1
25491;LAURACEAE;Rhodostemonodaphne grandis (Mez) Rohwer;0.43;Guyane Francaise;Amerique du Sud;1
25492;LAURACEAE;Licaria cayennensis (Meisn.) Kosterm.;1;Guyane Francaise;Amerique du Sud;1
25493;LAURACEAE;Aniba guianensis Aubl.;0.74;Guyane Francaise;Amerique du Sud;1
25494;LAURACEAE;Ocotea splendens (Meisn.) Baill.;0.46;Guyane Francaise;Amerique du Sud;1
25495;LAURACEAE;Ocotea splendens (Meisn.) Baill.;0.48;Guyane Francaise;Amerique du Sud;1
25496;LAURACEAE;Licaria polyphylla (Nees) Kosterm.;0.64;Guyane Francaise;Amerique du Sud;1
25497;LAURACEAE;Ocotea splendens (Meisn.) Baill.;0.52;Guyane Francaise;Amerique du Sud;1
25498;LAURACEAE;Ocotea petalanthera (Meisn.) Mez;0.45;Guyane Francaise;Amerique du Sud;1
25499;SAPOTACEAE;Pradosia cochlearia (Lecomte) T.D.Penn.;;Guyane Francaise;Amerique du Sud;1
25500;FABACEAE;Dipteryx punctata (S.F.Blake) Amshoff;1.05;Guyane Francaise;Amerique du Sud;1
25501;CHRYSOBALANACEAE;Dactyladenia sp;;Liberia;Afrique;1
25502;CHRYSOBALANACEAE;Acioa guianensis Aubl.;;Bresil Amazonie;Amerique du Sud;1
25503;FABACEAE;Dalbergia purpurascens Baill.;;Madagascar;Ocean Indien;1
25504;FABACEAE;Dalbergia pervillei Vatke;;Madagascar;Ocean Indien;1
25505;FABACEAE;Dalbergia mollis Bosser & Rabev. var. menabeensis Bosser & Rabev.;;Madagascar;Ocean Indien;1
25506;FABACEAE;Dalbergia mollis Bosser & Rabev. var. menabeensis Bosser & Rabev.;;Madagascar;Ocean Indien;1
25507;FABACEAE;Dalbergia bracteolata Baker;;Madagascar;Ocean Indien;1
25508;FABACEAE;Dalbergia purpurascens Baill.;;Madagascar;Ocean Indien;1
25509;FABACEAE;Dalbergia purpurascens Baill.;;Madagascar;Ocean Indien;1
25510;FABACEAE;Dalbergia tricolor Drake var. breviracemosa Bosser & Rabev.;0.87;Madagascar;Ocean Indien;1
25511;FABACEAE;Dalbergia purpurascens Baill.;;Madagascar;Ocean Indien;1
25512;FABACEAE;Dalbergia pervillei Vatke;0.8;Madagascar;Ocean Indien;1
25513;FABACEAE;Dalbergia pervillei Vatke;0.84;Madagascar;Ocean Indien;1
25514;FABACEAE;Dalbergia madagascariensis Vatke var. poolii Bos.&Rab;0.85;Madagascar;Ocean Indien;1
25515;FABACEAE;Dalbergia madagascariensis Vatke var. poolii Bos.&Rab;0.71;Madagascar;Ocean Indien;1
25516;FABACEAE;Dalbergia monticola Bosser & Rabev.;;Madagascar;Ocean Indien;1
25517;FABACEAE;Dalbergia delphinensis Bosser & Rabev.;;Madagascar;Ocean Indien;1
25518;FABACEAE;Dalbergia maritima R.Vig.;;Madagascar;Ocean Indien;1
25519;FABACEAE;Dalbergia sp;;Madagascar;Ocean Indien;1
25520;FABACEAE;Dalbergia tricolor Drake var. breviracemosa Bosser & Rabev.;0.88;Madagascar;Ocean Indien;1
25521;FABACEAE;Dalbergia pseudobaroni R.Vig.;0.82;Madagascar;Ocean Indien;1
25522;FABACEAE;Dalbergia pervillei Vatke var. densicoma R.Vig.;0.81;Madagascar;Ocean Indien;1
25523;FABACEAE;Dalbergia tsiandalana R.Vig.;0.87;Madagascar;Ocean Indien;1
